Feature_1,Feature_2,Feature_3,Feature_4,True_Label,Predicted_Label
-1.431423791662223,0.2094479465630894,1.5954540323194446,0.00355007552390813,Normal,Normal
-1.3272001079613296,-0.996263374055626,1.2102194590313518,-0.45013481293042973,Moderate,Normal
-1.8565037563016469,-0.2728365816843963,-0.2551065590055346,-0.45013481293042995,Normal,Severe
-0.5578129390647804,0.9328747389343204,-0.46325169107579783,0.8675143818657142,Moderate,Moderate
1.0077753861490797,-0.996263374055626,0.966913626813897,0.8937489837186599,Normal,Normal
0.21700249981077266,-0.5139788458081403,0.2957861912492854,-0.8738439225098451,Severe,Normal
-0.7489824878873655,2.138586059553037,-0.5393046165324261,0.9113535174476955,Moderate,Severe
1.4660600489411961,-0.7551211099318832,0.8847093847951593,0.9017643871804131,Normal,Normal
-1.1294367030397885,2.1692398934052526,-1.8654376044249497,-0.45013481293043045,Severe,Severe
-0.15757447974549513,0.9328747389343204,0.2803290573819652,0.8932615581332543,Moderate,Severe
0.32034839196090564,-0.5139788458081403,0.3281660052359399,-0.1491261312614093,Normal,Normal
-2.024457531072164,-0.2728365816843963,0.9679581006738838,-0.45013481293043023,Normal,Normal
1.748945448660974,1.758808073207403,0.6379566401288994,0.9166040785454003,Severe,Normal
-1.0562865988579435,-0.996263374055626,-0.8261181544034721,-1.6125272654382186,Moderate,Normal
1.159897064310735,-0.5139788458081403,-0.8991352887471677,0.8809220123850425,Moderate,Normal
0.11741791397177703,-0.5139788458081403,1.1074525694827353,-0.45013481293043023,Normal,Normal
1.228734062852422,-0.996263374055626,-0.2635454156039465,0.8706921566389527,Severe,Normal
-0.6569400200662732,1.4151592671818072,-0.9805208166882763,0.8851560986114795,Moderate,Moderate
-0.5932925971198627,1.1740170030580632,-0.9275472891007529,0.882384825381601,Moderate,Moderate
0.5394486291523561,-0.5139788458081403,0.036624231399157825,0.884534301129001,Normal,Normal
-0.5188481983467361,-0.5139788458081403,0.06767242264211547,-1.6125272654382183,Normal,Normal
-0.4916659405182109,1.4151592671818072,-0.4968356049614269,0.8766023373715368,Severe,Severe
1.6242907259018873,1.6563015313055514,0.5436861978316507,0.9120911613292033,Severe,Normal
-0.44194688872301024,-0.5139788458081403,0.501920045480785,-1.612527265438219,Normal,Normal
0.6393790192154936,-0.6715895936733446,-1.409858464250942,0.6529614626477867,Moderate,Moderate
0.7767314586418518,-0.7551211099318832,-0.18358110672960368,0.871041215865552,Normal,Normal
1.0334664640201225,-0.504148786386108,0.44253717809430215,0.9038854626683867,Severe,Normal
-0.7075798236475798,0.2094479465630894,-0.1919103301734247,-0.9262415559801316,Moderate,Normal
-1.6598680505617496,-0.37146377757711335,1.6296345292903824,-0.4501348129304298,Severe,Normal
0.7521207188890144,-0.2728365816843963,-1.5551231256508677,0.1760220513458645,Normal,Moderate
-1.0672374293781555,1.8974437954292929,-1.5949033781249973,0.0691035882684314,Severe,Severe
1.7216418801137232,-0.03169431756065343,-1.8499471938925363,-0.45013481293043023,Normal,Normal
-2.021058871888912,-0.2728365816843963,0.05434385051968435,-0.4501348129304301,Severe,Severe
1.865900894754229,-1.1689583353043786,1.199413005314633,0.8930718143684901,Moderate,Normal
-1.2466084824625494,1.4151592671818072,1.5217018220425607,0.9141052359434554,Normal,Severe
-0.004216729935161584,-0.4691243514042785,-0.6509398490536152,-1.6125272654382188,Severe,Normal
-0.8963455847571046,0.9328747389343204,0.5002756187776116,0.907961539598759,Moderate,Severe
-0.7216245635069687,0.6917324748105775,-1.302141151608856,0.022783771260090388,Moderate,Moderate
-0.4979302406767912,0.6917324748105775,0.7096741570614494,-0.23676138060976387,Moderate,Normal
1.1163164904945817,-0.03169431756065343,-1.129975305992853,0.8939227339712535,Normal,Moderate
-1.0545055964154433,2.620870587800525,0.3728734046193894,0.9415224211596224,Moderate,Severe
-1.2231558869851307,2.379728323676781,0.542745560487924,0.9259499894323272,Moderate,Severe
-1.0780745219304664,-1.23740563817937,-0.9836636878264393,-1.6125272654382186,Moderate,Normal
-0.39457568199479587,-0.03169431756065343,0.34621007352067185,-1.6125272654382188,Moderate,Normal
0.7130225564749613,0.25862444407496576,0.3762876308821083,0.901246702196662,Moderate,Normal
-0.10716804258721695,1.5499024099022043,-0.11212401751060198,0.8866272646434666,Moderate,Severe
-0.39457568199479587,-0.7551211099318832,0.6235549729152869,-1.3238801125595616,Normal,Normal
-1.330950768340983,0.6917324748105775,1.858524387298616,0.372227748153807,Normal,Severe
-2.04512091555124,-0.03169431756065343,0.29952656807817574,-0.450134812930431,Normal,Severe
-0.7535536809566712,2.620870587800525,-0.45966684219208215,0.9415224211596224,Severe,Severe
-0.6584412311131211,-0.5139788458081403,0.025925873241910695,-1.6125272654382186,Severe,Normal
0.07005300940502174,0.6141794699771845,0.03275594766124623,0.2516748394717909,Moderate,Normal
-0.33665442200152024,2.620870587800525,-0.2647168146504846,0.9415224211596224,Severe,Severe
-1.391870823114653,0.2094479465630894,1.9227669058284416,0.051254341193262345,Normal,Normal
-0.4599764275301188,0.5556216911480012,-0.7592473168582197,-0.04969283499294666,Severe,Severe
-0.4575977954138084,0.45059021068683347,-0.5730775640810156,-0.26637081251468747,Moderate,Severe
-1.6437287342910216,1.6563015313055514,-1.3325030013817394,0.9074324777775808,Normal,Moderate
-1.1919909952530783,1.4151592671818072,1.7618994579135503,0.9085728093342286,Normal,Severe
-0.46832776882415644,0.9328747389343204,-0.8459637603375297,0.8785142496522488,Severe,Moderate
-0.160369785793062,-0.7551211099318832,0.1799988322106601,-1.6125272654382186,Normal,Normal
-1.3182633279072982,2.379728323676781,-0.16333597745892478,0.9259499894323272,Moderate,Severe
-0.2177711620305282,-0.2728365816843963,1.0227870596681807,-0.5361953503957798,Severe,Normal
0.5853804861057438,-0.03169431756065343,1.1801245857238245,0.8884379201283972,Normal,Normal
-0.5785946004390152,1.1740170030580632,0.31768842682389703,0.8956049112213572,Moderate,Severe
-1.0630727521041154,-1.478547902303114,-1.122276646427974,-1.6125272654382186,Moderate,Normal
0.9263916506354991,-0.44168119289859387,0.27656154115434484,0.8930387610963807,Severe,Normal
-0.8855178224654715,2.138586059553037,-1.1994477541193103,0.9113535174476955,Moderate,Severe
-0.4852979404501503,2.230427814672685,-1.9004416460688074,-0.4501348129304293,Severe,Severe
-0.39457568199479587,-0.7551211099318832,0.9759160447587351,-0.45013481293042973,Normal,Normal
0.8772512733285407,-0.7551211099318832,0.21973048572689882,0.8895957577377409,Normal,Normal
-1.9838108513152166,1.3262798487264347,-0.8959970168487176,0.8826734980001547,Moderate,Moderate
-0.5785946004390152,0.6917324748105775,-1.0769768453225501,0.15575830352118528,Moderate,Moderate
-0.215237407536241,1.1740170030580632,-0.984205010282685,0.8853528691486466,Moderate,Moderate
-1.1124193139562533,2.138586059553037,-0.7108146217239559,0.9113535174476955,Moderate,Severe
-0.7214664315292475,1.4151592671818072,1.1837696330711374,0.8766023373715368,Normal,Severe
-1.2030355286777084,1.8974437954292929,1.592020524492252,0.9096759595620246,Normal,Severe
-0.44194688872301024,-0.5139788458081403,1.3566517328109862,-0.4501348129304307,Normal,Normal
-0.3462474811912632,-0.5139788458081403,0.8377519372749384,-0.7658103170615422,Normal,Normal
1.7886390591589483,-0.996263374055626,1.8160145967603913,0.8854204210493248,Severe,Normal
-0.39457568199479587,-0.5139788458081403,-0.2768417331969464,-1.6125272654382186,Normal,Normal
0.8823211888698177,2.2099675645670946,-0.747963463352402,0.9156742786462546,Moderate,Severe
-0.5489141297222057,-0.2728365816843963,1.3877067111574568,-0.45013481293042995,Normal,Normal
-0.14092704829093228,0.5188727277706239,-1.661028452438875,-0.6982885744244771,Moderate,Severe
1.478935010633545,2.379728323676781,0.07125460209515753,0.9259499894323272,Moderate,Severe
2.9435672479343773,-0.7551211099318832,0.05952127331374023,0.9233080956739814,Severe,Normal
1.4660600489411961,-0.2728365816843963,-0.87213581921901,0.8795845105101804,Moderate,Normal
-1.7856150335009306,1.2958077845286273,-1.465406220097476,0.47544355377603464,Severe,Moderate
-0.4104710038537651,0.9328747389343204,0.7740250566551695,0.913485169681436,Moderate,Severe
-1.2466084824625494,1.6563015313055514,1.044041293867105,0.9141052359434554,Normal,Severe
-0.6984483092145373,1.8974437954292929,0.0830270856147633,0.8979944229939474,Moderate,Severe
-1.5657953764129289,1.2642830121448059,-0.6154419557335409,0.898646737705318,Severe,Moderate
-0.7896254702144957,2.138586059553037,-1.1759425151439418,0.9113535174476955,Normal,Severe
-0.44400838609617027,0.6917324748105775,-0.8075386762756008,0.23004766342302635,Moderate,Moderate
-0.39020506633717267,1.1740170030580632,0.0631243752253576,0.8810705200314581,Moderate,Severe
-1.705143289465351,-0.942835240000957,1.7683966754195266,-0.45013481293043084,Severe,Normal
1.375030903592078,-0.5139788458081403,0.4451230445046842,0.9040565098422886,Moderate,Normal
-0.42626105868055547,1.6563015313055514,-0.9561857140367269,0.8862366406389831,Moderate,Severe
0.9548963865961434,-0.5139788458081403,0.46352371650814994,0.9053297698287609,Normal,Normal
-1.1288238341899939,2.3059245156630346,-1.1608120114126137,0.921482604919926,Severe,Severe
1.1720278537869626,-0.03169431756065343,-0.6586613277316822,0.8884379201283972,Normal,Normal
-0.6996346280401741,1.6563015313055514,-0.7032083984093018,0.8862366406389831,Severe,Severe
-0.9450039513235218,-0.996263374055626,-2.207346248247799,-1.6125272654382186,Normal,Moderate
-1.7777700168409158,0.9328747389343204,-0.7503689233819509,0.8743034149687048,Normal,Moderate
-0.2295932033896343,-0.5139788458081403,-0.9137994895669447,-1.6125272654382186,Severe,Normal
1.1720278537869626,-0.2728365816843963,1.2307964227762986,0.8783267898056207,Normal,Normal
0.8015472878926276,-0.2728365816843963,-0.9600979711893799,0.8840464859081402,Normal,Moderate
-0.45752952251518647,-1.23740563817937,2.213813016778973,-0.45013481293043023,Normal,Normal
0.6817332093457678,2.379728323676781,-1.4329193793718675,0.9259499894323272,Severe,Severe
-0.9071998119465493,-0.03169431756065343,0.2620949337072231,-1.6125272654382183,Normal,Normal
0.9287944123487366,-0.2728365816843963,-0.6087727608547409,0.8783267898056207,Normal,Normal
1.2045113386312762,-0.48007969108378534,-1.2561680685417567,0.9022805493724116,Severe,Moderate
-0.5188481983467361,-0.2728365816843963,-0.22714001667718084,-1.6125272654382186,Normal,Normal
-1.7777700168409158,-0.2728365816843963,0.49238014162953114,-0.4501348129304282,Severe,Moderate
-0.5682718842374166,-0.2728365816843963,0.27955655784535244,-1.6125272654382186,Severe,Normal
0.5394486291523561,-0.7551211099318832,0.12105221939907516,0.884534301129001,Normal,Normal
0.8265707809865069,-0.7551211099318832,0.004883242410793889,0.878259407499239,Normal,Normal
-1.0780745219304664,1.8974437954292929,2.0043185924605775,0.9029457215287742,Normal,Severe
-0.4883892482604758,0.45059021068683347,-1.2512541766505807,-0.3089834098595684,Moderate,Severe
-0.5036683307141698,0.2094479465630894,-1.4973808707967338,-0.6043153944370763,Moderate,Severe
-0.0710691136266668,1.4151592671818072,-0.9302292525356274,0.8895320990175452,Moderate,Moderate
-0.7383023314614332,1.4151592671818072,-0.843985985955578,0.8782871230239484,Moderate,Moderate
-0.45697658564784444,-0.10048689964766336,0.19879756441072752,-1.6125272654382186,Severe,Normal
-0.9068686511747044,1.8974437954292929,-0.449011466777879,0.8981649081628441,Severe,Severe
-0.9669968674452891,2.620870587800525,-1.7469841095299372,0.24569107276246382,Severe,Severe
-1.6999016085145455,-0.09746476359963652,1.6472055674322417,-0.297705071893818,Severe,Normal
-0.4726425328025627,0.5950796544993056,-0.714194331034564,0.03170820456726969,Severe,Severe
-1.265405827576861,1.1927301184234567,-1.6760981818958713,-0.04511202417940417,Severe,Severe
-0.28027041524787516,1.6563015313055514,-0.6363829993631799,0.8862366406389831,Severe,Severe
-0.5785946004390152,-0.2728365816843963,0.33812483394332293,-1.6125272654382186,Normal,Normal
-0.5932925971198627,-0.2728365816843963,-0.12690996213467012,-1.6125272654382186,Normal,Normal
-0.5883632716793474,1.6563015313055514,-0.32311510074755506,0.8862366406389831,Moderate,Severe
-0.9198759773756233,-0.03169431756065343,0.7857061653233424,-0.8921780606979032,Normal,Normal
-0.5036683307141698,-0.2728365816843963,-0.7731329854532395,-1.6125272654382186,Moderate,Normal
0.3090587252361139,-1.1067158020196517,-1.2948098991569506,-0.22521107946419744,Severe,Normal
1.1440494598868243,-0.5139788458081403,1.1587135690219779,0.8780597757818621,Normal,Normal
-0.39577693328011376,2.136255114117742,-1.1783568753723566,0.9112243848779663,Severe,Severe
-1.939030467610481,1.6554712156086504,-1.4556022009318506,0.48549389415871713,Severe,Severe
0.27852773832208133,1.4151592671818072,1.4746231552460578,0.9209685693856217,Severe,Severe
-0.7626135188832335,0.9328747389343204,-0.9271102626678085,0.8823154592671208,Moderate,Moderate
-0.8809849693926415,1.4151592671818072,-1.2509335108048427,0.9018785819224949,Severe,Moderate
-1.1471923821486805,1.8974437954292929,0.9816547778691972,0.9041842904418167,Normal,Severe
-1.1471923821486805,1.8974437954292929,-0.6606350949295934,0.9041842904418167,Moderate,Severe
-0.5027631042846158,0.9328747389343204,-0.3282370036735527,0.867896436323109,Moderate,Moderate
0.6320561787992678,-0.996263374055626,-0.8856266510379631,0.8802361743671315,Moderate,Moderate
-1.2680387771714425,1.4151592671818072,0.7121813594534677,0.9204266248415539,Normal,Severe
-0.1717945159791487,0.6917324748105775,-1.230328168402645,0.07502706126293336,Severe,Moderate
0.21697591163185684,-0.996263374055626,-2.2461941268429757,-1.3295017396975624,Normal,Moderate
-0.3952450251832279,1.1390334474028774,-1.086301074529206,0.8912550095593482,Severe,Moderate
-0.9943807864281394,-1.478547902303114,-0.761364207780486,-1.6125272654382186,Normal,Normal
1.0345582560525148,-1.23740563817937,-0.22790502881135635,0.8801587716062627,Moderate,Normal
0.4942429675658195,-0.7551211099318832,0.3059771183495052,0.8948627227723563,Moderate,Normal
0.7035044215084121,-0.03169431756065343,-0.2542170403832943,0.8884379201283972,Normal,Normal
-0.5694434169571412,-0.2728365816843963,0.26619451512383985,-1.6125272654382188,Severe,Normal
-1.2358050234540825,-0.2728365816843963,-0.4091876490327412,-1.4576977412115975,Normal,Moderate
0.21248551712553274,-0.2728365816843963,-1.2059328557765077,-0.9105791258621838,Moderate,Normal
0.9548963865961434,-0.5139788458081403,-0.6778789756999621,0.871737722145085,Normal,Normal
-1.2680387771714425,1.6563015313055514,1.91834119273892,0.9163268347462714,Normal,Severe
-0.4883892482604758,-0.03169431756065343,1.0121249355857136,-0.450134812930431,Normal,Normal
-1.3907037462184781,-0.5139788458081403,1.400637926275136,-0.45013481293043034,Severe,Normal
0.27852773832208133,-0.2728365816843963,0.9485139581822052,0.17670920504330956,Normal,Normal
-0.8944479679178986,-0.2728365816843963,-0.04470777362498044,-1.6125272654382186,Normal,Normal
1.5461584878598953,1.7044598275095895,-2.1465756506830553,0.893951890843707,Severe,Moderate
-0.2295932033896343,-0.2728365816843963,0.9668380439620561,-0.46735022060322795,Normal,Normal
-1.2140190425806552,0.9328747389343204,1.5584432575508906,0.9107810073951558,Normal,Severe
0.9028071301119681,-0.7551211099318832,-0.9110167097958211,0.8816533880833516,Moderate,Normal
-0.2969329905754139,1.6563015313055514,-1.1513254497596501,0.8952659192615685,Moderate,Moderate
-1.1471923821486805,-0.5139788458081403,0.4124559503802481,-1.612527265438219,Severe,Normal
-0.9103855879111944,-1.23740563817937,-0.6355926460445207,-1.6125272654382186,Moderate,Normal
-1.4508920709862867,0.6917324748105775,1.6101956164298432,0.5251133684160324,Normal,Severe
-0.7886972328460468,-0.29074098652839464,0.9920856023284752,-0.450134812930431,Severe,Normal
0.5993115575100507,-0.7551211099318832,-0.1827115576802554,0.8812024470955955,Severe,Normal
1.0928058848733384,-0.4138571470466271,1.2524615823746639,0.8753733726857803,Severe,Normal
-1.741465425936403,-0.03169431756065343,0.4452765479711871,-0.4501348129304307,Severe,Severe
-1.5544525012795705,1.6563015313055514,-0.21824197722882527,0.8892583084819556,Normal,Severe
-1.1471923821486805,0.9328747389343204,0.8937536920136521,0.9041842904418167,Normal,Severe
1.4050955754505023,-0.7551211099318832,-1.3579288506828577,0.8663254459918682,Normal,Normal
-1.5267836840256392,-1.23740563817937,0.11076500624212873,-0.4501348129304315,Moderate,Normal
-0.629986107916604,1.8974437954292929,-1.9058438017067851,-0.4501348129304307,Severe,Severe
1.0077753861490797,-0.2728365816843963,-1.7956150553759653,-0.40912579389681275,Normal,Moderate
-0.5271026369910491,0.45059021068683347,-1.0291306566798992,-0.26637081251468747,Moderate,Severe
-0.10581404503398723,2.138586059553037,-1.1335255706618625,0.9113535174476955,Severe,Severe
-0.9071998119465493,-0.5139788458081403,0.1811482315518187,-1.6125272654382188,Normal,Normal
-0.9324771359086667,-0.996263374055626,-2.045102881120491,-1.6125272654382183,Normal,Moderate
-1.1408082719743624,1.290569677771237,-1.6416978853093658,0.001180156927494777,Severe,Severe
-0.6524297739291096,0.9328747389343204,-0.5570083641669502,0.86952708848615,Moderate,Moderate
0.6558279284657875,-0.2728365816843963,-0.7060387636420954,0.8783622331180052,Severe,Moderate
-0.4883892482604758,1.1740170030580632,-1.316201190967867,0.9062860676167457,Moderate,Moderate
-1.319366023819718,2.379728323676781,0.4103175224462759,0.9259499894323272,Moderate,Severe
0.9186012304964,-0.2728365816843963,-1.1481528781836456,0.8950717778845665,Moderate,Moderate
-0.5170496523841862,1.1740170030580632,-0.6455375765504733,0.8707533160987713,Moderate,Moderate
-1.6760005646437055,-0.2728365816843963,-0.4362118951062743,-0.45013481293042995,Severe,Moderate
-0.2896414055932038,0.6181049904689735,-1.1222910438794287,-0.028166085082058284,Severe,Severe
0.3104055349298257,0.9430424290856967,0.06117414397020082,0.9209006651869646,Severe,Severe
-1.6849625538492974,2.379728323676781,-1.0764048704268827,0.9259499894323272,Severe,Severe
-1.946302778064967,2.620870587800525,-0.40639373106799354,0.9415224211596224,Normal,Severe
-1.5378394250751335,1.4634004888306862,-0.9183245236123766,0.8913559934315519,Moderate,Moderate
0.7829540540914097,-1.1375370813008612,-1.5732821086326094,0.1261804578797845,Moderate,Moderate
1.0077753861490797,-0.03169431756065343,-0.9495239056260878,0.8884379201283972,Normal,Moderate
-1.3660950900532036,1.147384497370568,-0.6412484078466444,0.9111111232418901,Severe,Moderate
-1.0226041310781258,2.379728323676781,0.10513437694388388,0.9259499894323272,Moderate,Severe
-0.8287559026473199,-0.7887102344032424,2.2914131931161026,-0.4501348129304274,Moderate,Normal
0.11741791397177703,2.379728323676781,-1.2116939322564872,0.9259499894323272,Severe,Severe
2.6522471951773663,-0.6510192762297105,0.36233198969415825,0.911555312750177,Moderate,Normal
1.2593307735103534,2.620870587800525,-1.1007614231521219,0.9415224211596224,Moderate,Severe
0.10620712032072914,0.184153624343159,-1.2993965681623287,-0.9173891345371847,Moderate,Moderate
-0.6224086286400196,1.1740170030580632,-0.29300042754994654,0.8698683957846025,Moderate,Moderate
-0.3299203863252048,1.8974437954292929,-0.792825672298693,0.8979944229939474,Moderate,Severe
-0.8537111192257263,-1.23740563817937,-1.1228820514066196,-1.6125272654382186,Moderate,Normal
-1.996478728141146,-0.5139788458081403,-0.3241202500353114,-0.4501348129304307,Normal,Moderate
-0.28305270175646613,0.4313621530319915,-1.4824271208388748,-0.46698291167790473,Severe,Severe
-0.4076133889125363,1.1740170030580632,-0.8339835543702097,0.8778105380902294,Moderate,Moderate
1.2829408558954387,-0.2728365816843963,-1.0185793317264282,0.8872780852688339,Moderate,Normal
1.1216374260686601,-0.7551211099318832,0.6803585618504834,0.9179282378447422,Severe,Normal
-0.3400631107927973,2.000911374047233,-1.6338488070075339,-0.03076566566797387,Severe,Severe
-1.0545055964154433,-0.996263374055626,0.4260529906337048,-1.6125272654382186,Normal,Normal
-0.8944479679178986,-0.03169431756065343,1.0834853603913375,-0.45013481293043023,Normal,Normal
